Country_ISO,Year,DeathRate,Population (GPWv4.11),CO Population-Weighted (ppm),VOCs Population-Weighted (ppm),SO2 Population-Weighted (ppm),NOx Population-Weighted (ppm),O3 Population-Weighted (ppm),PM Pop.-Weighted (kg m^-3),HospitalBeds
BEL,2017,16.93,11525341.42,0.175740187,0.004052326,0.004670096,0.025175733,0.0480999030685706,1.51446e-08,5.66
CYP,2017,17.36,1106782.47,0.128272586,0.015222404,0.008779166,0.003114038,0.0699704567735203,1.25475e-08,2.26
DEU,2017,18.3,80470725.48,0.165644612,0.00518496,0.002977666,0.020335523,0.0516912038341664,1.27083e-08,7.96
TJK,2017,181.6,8958156.01,0.181338109,0.018028811,0.008938803,0.009196686,0.0553534736224172,2.43043e-08,4.41
CRI,2017,18.52,4868334.65,0.122972597,0.035923641,0.00387677,0.009149639,0.0465986650613293,1.42536e-08,1.15
PAN,2017,18.84,3933901.32,0.12396426,0.022617605,0.002034745,0.005822018,0.0522067216422289,1.66297e-08,2.15
BRB,2017,19.52,222698.37,0.078353187,0.000894463,0.000467282,0.000358921,0.0537088974540388,1.91329e-08,6.09
AUT,2017,19.56,8671985.34,0.172641311,0.009205725,0.002641088,0.01705119,0.053180154520678,1.27993e-08,7.37
CHL,2017,19.76,17963358.14,0.429742799,0.023990024,0.063206981,0.027797762,0.0527030572239933,3.88287e-08,2.09
ATG,2017,20.51,73249.3,0.077454765,0.001136817,0.002111615,0.000398797,0.0555007904310838,1.49906e-08,3.26
BRN,2017,20.75,385938.21,0.153172363,0.105834517,0.002708158,0.00691847,0.0472292290808097,1.47151e-08,3.34
MLT,2017,20.55,350818.64,0.114951501,0.001646069,0.005582657,0.004742109,0.069042589869156,9.68021e-09,4.49
KOR,2017,20.73,47215481.8,0.52220645,0.032555086,0.074168664,0.068125704,0.0592843574813029,7.88835e-08,12.26
LCA,2017,21.82,158157.71,0.078649107,0.001395948,0.000947128,0.000497014,0.0543801283097301,1.81657e-08,1.32
BLZ,2017,21.79,374423.11,0.1113915,0.043668335,0.000730754,0.001310504,0.0504408149790948,1.56737e-08,1.04
TTO,2017,22.55,1201271.66,0.085428564,0.007694046,0.000765228,0.003696178,0.0545095697147235,1.92832e-08,2.47
JAM,2017,22.57,2718420.41,0.126768006,0.013685816,0.007088815,0.007486947,0.0592502230070091,1.99728e-08,1.71
SVN,2017,23.07,2074083.3,0.20490357,0.018452532,0.006687465,0.017443782,0.0538350629193216,1.54899e-08,4.51
ECU,2017,23.83,16066594.88,0.175387568,0.045459936,0.001449746,0.008237875,0.0413195322896618,1.62792e-08,1.4
TON,2017,24.53,67095.25,0.051790477,0.000508919,0.000260404,2.43e-05,0.0504582447788755,6.20331e-09,2.48
SGP,2017,24.64,4829383.29,0.162146769,0.019249907,0.044636163,0.013797542,0.0594598042785431,2.61647e-08,2.49
GRC,2017,25.71,10056124.06,0.148833474,0.011528546,0.010065524,0.010522864,0.0610907631197503,1.1897e-08,4.21
COL,2017,25.79,48581940.26,0.190770291,0.05854137,0.002778445,0.008632784,0.0373612821889215,2.03011e-08,1.74
PER,2017,25.93,31480496.41,0.142649048,0.046115795,0.002630643,0.006059947,0.0414065850104765,1.28763e-08,1.63
VCT,2017,26.8,54786.88,0.078585427,0.001161121,0.001140653,0.000392851,0.0541779766275347,1.86078e-08,3.1183333333333336
MUS,2017,27.54,1170829.49,0.066135722,0.000746896,0.000915859,0.00065871,0.0497361020908315,7.80583e-09,3.52
THA,2017,28.34,67167274.06,0.315402603,0.055578661,0.022880008,0.015395453,0.051746290074192,3.73987e-08,2.12
BRA,2017,28.82,203726001.79,0.150314201,0.050885688,0.005964575,0.007966622,0.0462300444978108,1.48531e-08,2.34
ARG,2017,30.1,43976372.33,0.120633753,0.035585737,0.001584146,0.009940609,0.044657066734396,9.88638e-09,4.99
MDV,2017,31.09,2897.42,0.106722389,0.00105852,0.000344347,0.000127844,0.053741920511609,1.41871e-08,4.94
PRY,2017,30.94,6665654.0,0.152410303,0.079355772,0.000643561,0.003291432,0.042979597366283,1.20745e-08,0.89
DOM,2017,31.97,10551838.77,0.135525054,0.027018473,0.002830627,0.012051958,0.0524898659092737,2.02394e-08,1.48
MEX,2017,32.33,129235847.04,0.253661546,0.067061827,0.25791059,0.023219478,0.0536617180435064,4.12414e-08,0.99
KEN,2017,32.81,48318093.46,0.351879059,0.049362944,0.004425544,0.010349197,0.0457902805134634,3.41883e-08,1.4
CUB,2017,33.13,10991802.82,0.10261438,0.01389452,0.002872897,0.003153646,0.0591325711452098,1.28742e-08,4.17
SLV,2017,33.22,6084058.09,0.208602246,0.091243627,0.009586227,0.015263623,0.0522103805433647,2.38645e-08,1.07
GRD,2017,33.65,83750.05,0.078680169,0.001083972,0.000530544,0.000326728,0.053813109152983,1.8703e-08,3.33
WSM,2017,34.54,171488.69,0.052551605,0.000557811,0.000280092,8.9e-05,0.0442785490559967,5.70222e-09,
TZA,2017,36.83,56399784.0,0.148726023,0.035314726,0.001186797,0.002068487,0.0420484705077969,1.31271e-08,0.6816666666666666
VEN,2017,36.54,31384928.21,0.143085302,0.073033275,0.002426588,0.007066868,0.0487673397176623,2.11227e-08,0.91
HRV,2017,37.28,3944077.61,0.184834943,0.020037967,0.007756414,0.012302087,0.0567136298372605,1.42247e-08,5.61
JOR,2017,36.73,7790005.55,0.303358852,0.018364204,0.065898906,0.039234022,0.0597761091816978,4.05512e-08,1.45
PNG,2017,37.86,7738445.25,0.090834932,0.117373062,0.005172148,0.001002214,0.0315414738663844,9.09438e-09,
SUR,2017,37.87,547476.22,0.092589474,0.040745987,0.000619994,0.000277814,0.0444648162765965,1.61421e-08,2.83
CZE,2017,37.93,10538011.03,0.188750328,0.006897491,0.007752691,0.019677568,0.0517858703268339,1.55288e-08,6.71
LKA,2017,38.05,19583954.38,0.254748599,0.034682242,0.018322128,0.011889985,0.0544988242027918,3.53385e-08,3.77
SVK,2017,38.08,5410591.51,0.17640487,0.010364573,0.010036401,0.015911491,0.0512309492686375,1.36733e-08,5.82
FJI,2017,38.16,774901.58,0.060063346,0.008472861,0.002061222,0.000544616,0.0473888444187831,6.59697e-09,1.89
RUS,2017,39.18,144893392.96,0.147527217,0.005006829,0.011140156,0.018088207,0.0514949585568496,1.12265e-08,7.21
LVA,2017,38.6,1891483.88,0.156161472,0.002985922,0.002898831,0.005856343,0.0554358893373962,1.10971e-08,5.57
LTU,2017,39.39,2818189.67,0.150569551,0.002695357,0.00386107,0.006368037,0.0553572650827228,1.11037e-08,6.56
NIC,2017,41.12,6166265.67,0.111914398,0.055512294,0.007322121,0.003358865,0.0463612322897179,1.44265e-08,0.92
TUR,2017,40.69,77213382.55,0.150658339,0.014583815,0.009146618,0.014909682,0.056589332034624,1.55149e-08,2.72
SYC,2017,42.88,66066.94,0.073768832,0.000737037,0.000333961,0.000134433,0.0465388276807987,7.10434e-09,2.69
SSD,2017,43.63,13023017.75,0.253374569,0.125096954,0.00110993,0.005525233,0.0401765864646071,2.97962e-08,
GTM,2017,44.43,16999989.79,0.24179051,0.100492596,0.007579967,0.01313828,0.0466852138987473,2.66797e-08,0.45
KWT,2017,44.24,3766847.46,0.333855157,0.058386058,0.146814387,0.073099763,0.074073663235526,8.44631e-08,2.05
MWI,2017,46.02,18319902.67,0.20970796,0.035886866,0.001780641,0.004706558,0.0414574218930023,2.23407e-08,1.3
NAM,2017,46.01,2558525.34,0.142886276,0.043421457,0.001541879,0.00317626,0.0482860455147797,1.44128e-08,
COM,2017,47.31,593382.02,0.082614437,0.001354335,0.00048538,0.000411769,0.0497049798008559,8.14168e-09,2.16
POL,2017,47.03,38549979.83,0.163978225,0.004221664,0.011458498,0.014950107,0.0519253451861856,1.35025e-08,6.58
HUN,2017,48.19,9786988.38,0.17075979,0.010192901,0.013243271,0.014179036,0.0525726726253997,1.34631e-08,7.02
ETH,2017,48.71,104327624.75,0.290123559,0.055993845,0.001395676,0.006505249,0.0451591824918506,3.23383e-08,0.33
DZA,2017,49.09,40047415.07,0.225640967,0.023570648,0.012916941,0.024496331,0.0656007879673904,3.24245e-08,1.61
KIR,2017,50.79,13836.75,0.056488775,0.000516726,0.000177457,1.14e-05,0.0397798030445732,5.97334e-09,1.59
ROU,2017,51.34,18903374.23,0.162927692,0.009468287,0.008922306,0.012221456,0.0529940412272019,1.23752e-08,6.86
IRN,2017,51.12,80746897.14,0.387706335,0.033316598,0.039420878,0.049442167,0.0644966999938425,4.05425e-08,1.9
FSM,2017,52.13,33255.66,0.061829104,0.00067537,0.000151695,2.52e-05,0.0447710056630682,6.15462e-09,
CPV,2017,51.81,450242.05,0.087252091,0.000931551,0.000569972,0.000386079,0.0613851891892028,3.66809e-08,2.1
VNM,2017,51.85,92299057.33,0.390664463,0.042605698,0.010464863,0.016531902,0.0547839909133971,4.65283e-08,2.52
SRB,2017,51.85,6908960.93,0.163694472,0.016036806,0.021052799,0.009894052,0.0550334429722277,1.28128e-08,5.57
ZMB,2017,54.19,17259579.29,0.184077321,0.034862284,0.005672946,0.004272623,0.0448345790534764,1.89881e-08,2.0
GUY,2017,54.46,745730.49,0.09011003,0.037205027,0.000306884,0.000180135,0.0442714459667155,1.68436e-08,1.73
LBY,2017,53.72,6415401.79,0.138613925,0.00822151,0.007002308,0.009232594,0.0652142615096362,3.52937e-08,3.2
BOL,2017,53.86,11075046.79,0.156344491,0.129462822,0.000368807,0.001910554,0.0318179233996874,8.45842e-09,1.26
HND,2017,53.53,8238958.34,0.152719862,0.109961092,0.003190136,0.005606434,0.0443581420564372,1.72446e-08,0.64
ZAF,2017,54.08,55080748.86,0.471064617,0.034920884,0.047200588,0.034560267,0.0496721137371508,5.00519e-08,2.25
HTI,2017,55.33,10403052.23,0.155015026,0.020730932,0.001048921,0.007158174,0.0580351740087871,2.04489e-08,2.223333333333333
GAB,2017,55.82,1710647.08,0.192538356,0.061605717,0.0013554,0.001848804,0.0423519246946182,2.05036e-08,1.95
TUN,2017,55.58,10916264.14,0.199707393,0.010630541,0.019304388,0.015493601,0.0623772800515679,2.5902e-08,1.81
TLS,2017,57.36,1214883.7,0.104250535,0.030789518,0.000480498,0.000763101,0.0464330736335171,9.24677e-09,0.42
ALB,2017,57.28,2821172.82,0.149149628,0.011358262,0.006505618,0.007411957,0.0611168016540805,1.19365e-08,2.82
SLB,2017,57.52,440377.34,0.055956753,0.015829765,0.000258237,2.97e-05,0.0433907368828213,6.86669e-09,
ZWE,2017,58.45,16231438.04,0.189744774,0.033568264,0.003234741,0.00503509,0.0438211164946675,1.6309e-08,1.8350000000000002
IDN,2017,57.95,252330708.78,0.267174286,0.050974801,0.020424401,0.015705258,0.0532333470916976,3.55549e-08,1.02
BTN,2017,58.09,956205.03,0.44311254,0.04754676,0.005844926,0.010074233,0.0568666819346344,3.45784e-08,1.69
VUT,2017,58.74,201298.89,0.056788053,0.003248696,0.000755865,0.000143109,0.0497812412287882,7.86278e-09,
BWA,2017,59.26,2311291.5,0.131572524,0.041371633,0.005250271,0.003752989,0.0498730202221684,7.01077e-09,2.54
KHM,2017,58.56,16005102.53,0.210843224,0.083691022,0.004972848,0.006414321,0.048311075723414,2.25619e-08,0.7949999999999999
AGO,2017,60.18,26069243.71,0.240480162,0.067114185,0.002034313,0.005250343,0.0488183275161601,2.50783e-08,
MDA,2017,60.37,3960376.82,0.137670793,0.00439187,0.011820602,0.006840701,0.0566503161482157,9.66799e-09,5.76
MDG,2017,60.13,25422481.7,0.13430368,0.042603245,0.000590113,0.002665334,0.0423673304627264,1.02389e-08,0.3225
LBN,2017,59.68,4744060.41,0.321114047,0.011201376,0.038441124,0.036031378,0.0605332488887553,3.74629e-08,2.73
MYS,2017,60.44,29588970.86,0.228600001,0.102040955,0.007648848,0.016297246,0.0534896127520254,2.55832e-08,1.89
MAR,2017,60.88,35380484.04,0.188999017,0.019394449,0.016705986,0.014551822,0.0601510399927494,2.19461e-08,0.72
UGA,2017,61.13,41763938.11,0.348035936,0.060002073,0.016908177,0.007113103,0.045544236959134,3.56907e-08,0.5
BIH,2017,61.0,3821260.42,0.163142751,0.021875559,0.012889809,0.007946357,0.056272081795367,1.26121e-08,2.39
GNQ,2017,61.52,845927.02,0.175002618,0.038082164,0.00180378,0.001105876,0.0457883055398055,2.24856e-08,2.1
DJI,2017,61.86,820020.63,0.15160955,0.006036407,0.002339174,0.003403056,0.0597519082923538,3.35293e-08,1.42
RWA,2017,61.93,12098766.79,0.530814491,0.040147179,0.125892851,0.013280794,0.0460356364149293,6.88099e-08,0.72
LBR,2017,62.21,4387887.15,0.204107722,0.055101949,0.000869811,0.001981736,0.0469495137029256,3.23208e-08,1.0233333333333334
MRT,2017,64.07,4168652.64,0.117638637,0.021788098,0.001356988,0.002127745,0.0529729144350229,8.71389e-08,
MOZ,2017,65.36,29263810.76,0.135533138,0.036859413,0.000735562,0.002337335,0.0434490066305406,1.38812e-08,0.77
UKR,2017,65.34,41895405.19,0.141520944,0.004209995,0.010283837,0.010883938,0.0531680713639426,1.03743e-08,6.8
BHR,2017,64.93,806851.14,0.256855709,0.029908867,0.038428359,0.036287437,0.0792344775571103,6.0981e-08,1.74
SOM,2017,66.12,11331453.08,0.089849198,0.034263476,0.000328823,0.000324718,0.0479721449068713,1.39854e-08,0.87
LAO,2017,65.82,7018673.01,0.360392302,0.108800311,0.004300418,0.007130058,0.0515516551067543,3.14976e-08,1.58
SWZ,2017,67.24,1289453.42,0.231634771,0.039271123,0.007938484,0.010505098,0.0477077453889777,2.29521e-08,2.02
BGD,2017,66.55,159457347.78,0.645852804,0.039046123,0.01969033,0.026065453,0.0566899742294863,8.55666e-08,0.84
COG,2017,68.08,4476676.6,0.256886268,0.099158808,0.004054914,0.003090209,0.0396637185616216,2.60772e-08,
BLR,2017,68.25,9469659.48,0.134313536,0.003238835,0.00424451,0.008360663,0.0520316633109686,8.4902e-09,10.0
SEN,2017,68.22,15774355.66,0.162394852,0.022694256,0.028225223,0.004287332,0.0539284370151312,6.87419e-08,0.7
MNE,2017,67.87,620045.8,0.148260764,0.01411699,0.006585096,0.005469493,0.0608047882376648,1.09748e-08,3.88
MKD,2017,68.41,2095330.86,0.162482909,0.017651981,0.024145383,0.012153929,0.0559503074139233,1.28395e-08,4.57
BGR,2017,70.3,7294957.16,0.165929795,0.013948186,0.029835825,0.013154254,0.0533581466667285,1.31088e-08,7.45
MLI,2017,71.39,18810812.84,0.17639298,0.066023295,0.000679174,0.003658756,0.0444243799458012,4.60894e-08,0.22
MMR,2017,71.09,53863097.24,0.271632343,0.1147244,0.003815141,0.005022187,0.0472863229513732,2.70935e-08,1.06
GEO,2017,72.24,3940893.02,0.137910618,0.021839761,0.005382921,0.0061658,0.0533637073130919,1.2191e-08,3.98
CHN,2017,72.0,1364579735.3,0.689349448,0.025139657,0.079073764,0.071488309,0.0536085725154933,9.38321e-08,4.33
COD,2017,73.16,82586870.25,0.329569517,0.107046641,0.013306183,0.005508491,0.040006760314618,3.65807e-08,
SDN,2017,73.19,42158134.06,0.147404506,0.0232733,0.001780808,0.003529047,0.0567352778470426,4.3347e-08,0.74
BDI,2017,73.66,11902225.77,0.398697749,0.0344484,0.009390839,0.00933825,0.0447103926264066,4.41002e-08,0.7966666666666665
ARE,2017,73.69,8833559.2,0.284356258,0.05588065,0.029839459,0.062401052,0.0783952226869749,7.29872e-08,1.46
KAZ,2017,75.39,17981605.43,0.13761792,0.006721952,0.010492363,0.008420804,0.0559085485927537,1.56438e-08,5.33
NPL,2017,76.18,30175552.56,0.846572751,0.062346276,0.014067114,0.017051653,0.059661577006001,8.48075e-08,0.29
ARM,2017,77.29,3057980.36,0.163020908,0.016666937,0.009959396,0.01099423,0.05530244453307,1.7856e-08,4.27
FIN,2017,7.57,5240542.62,0.127270744,0.001947139,0.001515525,0.017854925,0.0515551024895338,5.54806e-09,3.75
AUS,2017,8.44,23816456.18,0.0838975,0.040292146,0.00872793,0.015100106,0.0479012879678485,7.48547e-09,3.7642857142857147
SWE,2017,8.5,9156882.23,0.12264465,0.002060775,0.001137835,0.005607948,0.0586587666402546,6.03263e-09,2.21
ERI,2017,81.99,5580005.41,0.200783036,0.029966706,0.001913583,0.004595609,0.0583498564602818,2.96464e-08,1.23
SYR,2017,82.38,19407101.54,0.248958161,0.016493601,0.026215883,0.02569047,0.0591612548610408,3.56623e-08,1.4
BEN,2017,82.96,11499348.28,0.268386185,0.044262995,0.002335507,0.005115431,0.0514500073195143,4.899e-08,0.42
IRQ,2017,84.65,38431096.86,0.308487067,0.030958906,0.032052144,0.031456639,0.0627181691144026,5.84347e-08,1.06
IND,2017,84.88,1330043860.01,0.731298566,0.038249027,0.035548736,0.0325454,0.0593719765564365,9.54939e-08,1.66
NGA,2017,86.49,190630005.06,0.404964189,0.045177831,0.003382256,0.010251201,0.0532697434223009,7.45108e-08,
PHL,2017,87.36,93535400.97,0.158108224,0.03600502,0.03591228,0.009743986,0.0521580769103451,2.13159e-08,0.98
STP,2017,87.64,144854.58,0.113205615,0.001232875,0.000158122,0.000136455,0.0515148385847523,1.35966e-08,
NOR,2017,8.6,4875667.44,0.132156445,0.005487082,0.004575682,0.010892443,0.0553182343221039,6.35948e-09,3.6
ISL,2017,8.61,292558.05,0.106191513,0.000896157,0.000771327,0.000918399,0.0567154044970367,4.91724e-09,3.06
CAN,2017,9.34,34422300.74,0.160487222,0.00543886,0.007341453,0.013928807,0.0455458693039586,1.18709e-08,2.51
BFA,2017,90.95,19182769.84,0.191856294,0.061629448,0.001018804,0.004131407,0.0449751919386411,4.28178e-08,
CIV,2017,92.46,23029224.86,0.207864682,0.061566641,0.001457594,0.00227298,0.046294907867528,3.18791e-08,
TKM,2017,91.89,5605541.53,0.135554164,0.007968917,0.002818025,0.005187425,0.0578382431603574,4.04534e-08,3.86
GMB,2017,94.39,1843669.98,0.172915037,0.023172628,0.011851279,0.00412402,0.0537128762711384,6.13486e-08,1.05
GHA,2017,95.57,28325123.91,0.261195083,0.051351493,0.002232006,0.004245106,0.0481461320765328,4.29581e-08,0.705
QAT,2017,96.13,2209627.56,0.260225026,0.039285582,0.017033186,0.033361276,0.0811208895967725,5.76134e-08,0.94
SAU,2017,96.29,32571453.71,0.171837406,0.013146449,0.0456265,0.016314088,0.0676474703974988,5.74794e-08,2.37
TGO,2017,96.79,7515294.52,0.263682966,0.0463836009999999,0.002403752,0.004802631,0.0496578794886138,4.57966e-08,0.64
PRK,2017,97.37,24697542.35,0.612196023,0.016312755,0.041225681,0.036962044,0.0586697867141209,7.44387e-08,13.433333333333332
GNB,2017,97.76,1816601.96,0.178579965,0.047586849,0.003361965,0.002372146,0.052591025355126,5.16383e-08,
NER,2016,101.8,20745958.13,0.191321861,0.035518083,0.001422145,0.005546301,0.0495050069539451,6.59803e-08,0.3
SLE,2016,102.2,6003554.87,0.385621634,0.072612882,0.002615093,0.008440109,0.0520142785085527,5.97815e-08,
PRK,2016,101.6,24581292.3,0.634086796,0.017304576,0.041689445,0.036557917,0.056531270859807,7.52679e-08,13.433333333333332
GIN,2016,105.4,12775139.55,0.360580917,0.08465909,0.002638245,0.008056338,0.0509680835925085,5.38373e-08,0.3
KGZ,2016,104.7,6338957.51,0.141303288,0.010151297,0.007417062,0.012591678,0.0575187771508361,1.50324e-08,4.45
YEM,2016,107.1,27054206.72,0.168378636,0.032607803,0.015943705,0.011626136,0.0593033257312355,3.50205e-08,0.5700000000000001
CAF,2016,107.9,5011617.92,0.33692195,0.180508438,0.001227741,0.004795308,0.0414919963101101,3.70977e-08,1.0
TCD,2016,108.4,14464166.72,0.19008951,0.090690174,0.000740869,0.003835375,0.0473869802795001,4.9987e-08,0.45499999999999996
EGY,2016,109.0,91790259.27,0.335367607,0.013953661,0.045919242,0.034678273,0.0598890649126681,5.81644e-08,1.25
NZL,2016,10.62,4122871.19,0.062980534,0.010298184,0.005737301,0.003632907,0.0446882056899095,5.71494e-09,2.72
FRA,2016,10.88,65001599.82,0.16902954,0.006163585,0.003309814,0.016895499,0.0505022431716285,1.36413e-08,6.21
ESP,2016,10.93,44042888.74,0.144756068,0.011764831,0.007704223,0.013832163,0.0564867409338908,1.04968e-08,2.95
CHE,2016,11.47,8321439.18,0.178282056,0.009404589,0.001820706,0.018074959,0.0499584946875291,1.24838e-08,4.69
CMR,2016,111.1,23744592.87,0.271173313,0.0775853,0.004767587,0.004457424,0.0447199424082396,4.37569e-08,2.65
LSO,2016,112.0,2121749.24,0.187180151,0.035334711,0.024394866,0.017573806,0.0512968485463918,1.06143e-08,
PAK,2016,114.3,190696387.49,0.778792267,0.038393972,0.036571077,0.036274755,0.0603267225453484,1.04106e-07,0.49
BHS,2016,11.82,277942.1,0.093706289,0.002227128,0.002289315,0.00177555,0.0614128765854728,8.91423e-09,2.8587499999999997
OMN,2016,123.2,4661699.19,0.153938451,0.015849418,0.013380366,0.014025028,0.0640092819857216,4.79976e-08,1.15
MNG,2016,123.6,3005468.29,0.13757639,0.005578922,0.013941783,0.006028114,0.0578621978415768,1.45023e-08,7.55
LUX,2016,13.0,592823.41,0.177911337,0.005412024,0.002094143,0.020380805,0.0466690048670584,1.45767e-08,4.81
PRT,2016,12.75,9164469.09,0.157523396,0.010348795,0.007256199,0.013628745,0.0560850231643915,1.38793e-08,3.39
AZE,2016,129.6,9701404.18,0.14281393,0.013478539,0.008549078,0.005889016,0.0528903136192105,1.3736e-08,4.12
UZB,2016,133.0,29715001.75,0.166614893,0.013554594,0.012395354,0.025653563,0.0509889147548092,2.82795e-08,4.22
DNK,2016,14.05,5156761.47,0.134145307,0.002174989,0.002172445,0.012322107,0.0528427383826116,8.33352e-09,2.6
JPN,2016,14.41,121803896.13,0.179912534,0.011963078,0.011867118,0.024101645,0.0564209894732716,1.90109e-08,13.09
IRL,2016,14.1,4556834.23,0.116604462,0.001691542,0.002954953,0.006258116,0.0578937430817257,7.59825e-09,2.95
AFG,2016,148.8,33232345.15,0.190930845,0.013909087,0.002255563,0.00388048,0.0575296425192838,2.06706e-08,0.45
NLD,2016,14.99,16698504.79,0.157993271,0.003584934,0.002923841,0.023569762,0.0473731437701913,1.28653e-08,3.38
GBR,2016,15.42,62618917.54,0.151659198,0.003218658,0.006333685,0.025922416,0.0358374394503254,1.14236e-08,2.56
USA,2016,14.83,321953295.8,0.171097279,0.020734721,0.011441575,0.019291262,0.0459181689346583,1.32859e-08,2.72
ITA,2016,16.03,57604667.67,0.208862114,0.011364901,0.005368873,0.023480116,0.0543157752810585,1.71299e-08,3.18
ISR,2016,16.19,7972562.08,0.391175853,0.014642895,0.110427839,0.061188838,0.0528103635644446,5.08271e-08,3.11
EST,2016,15.6,1213445.75,0.152157042,0.003554981,0.008722001,0.01113695,0.052580799802599,8.99429e-09,4.69
BEL,2016,16.75,11459943.19,0.179753813,0.003869511,0.004888349,0.02630217,0.0456451714035678,1.62473e-08,5.76
CYP,2016,17.88,1096975.34,0.136200738,0.028880084,0.011622372,0.005399553,0.066541397218754,1.04207e-08,2.36
DEU,2016,18.43,80529526.18,0.168054481,0.005496381,0.003200491,0.02168108,0.049122760099296,1.29703e-08,8.02
TJK,2016,186.8,8770223.33,0.178353073,0.017194964,0.00870917,0.009249089,0.0535133732378317,2.32111e-08,4.49
BRB,2016,18.9,222291.15,0.078854815,0.001052621,0.000676908,0.000651895,0.0513251082478075,1.61884e-08,6.0
AUT,2016,19.45,8649125.02,0.176166728,0.008924418,0.002864289,0.018230546,0.0506266784185245,1.3376e-08,7.42
URY,2016,19.4,3281090.59,0.085514501,0.010404174,0.001535701,0.00376436,0.0454286367813919,7.25715e-09,2.51
PAN,2016,19.7,3875659.55,0.123506253,0.022819275,0.002089907,0.005686502,0.0509162724147389,1.69954e-08,2.06
CRI,2016,19.58,4821487.92,0.12497001,0.038395606,0.004224279,0.00877601,0.0458279050729286,1.46438e-08,1.16
