Country_ISO,Year,Population (GPWv4.11),CO Population-Weighted (ppm),VOCs Population-Weighted (ppm),SO2 Population-Weighted (ppm),NOx Population-Weighted (ppm),O3 Population-Weighted (ppm),PM Pop.-Weighted (kg m^-3),HospitalBeds,mortality_cluster
BDI,2012,16.13148362574304,0.3661101813619751,0.03842720898903,0.0104389292912906,0.0094951450936292,0.0469006992649574,4.9270198786223745e-08,0.688134638736401,2
MDA,2012,15.200816418178087,0.1418692222396456,0.0050504937583604,0.0128729291664011,0.0070219602294407,0.0547306453561116,1.1355099935530852e-08,1.9960599327407849,2
COD,2012,18.07285256431109,0.3134659162620036,0.2148617573348636,0.0134665861298042,0.0055505004328606,0.0372586873433026,3.9323699226823335e-08,0.7178397931503169,2
BLR,2012,16.068822716374,0.1354458221842827,0.0038682068319379,0.0046148770553902,0.0079218917926591,0.0504129229455776,9.20850995760167e-09,2.460443177609626,2
GEO,2012,15.22724215681144,0.1351720116977587,0.0185801529278021,0.0055506505970455,0.0055946815423335,0.0527690773845511,1.305929991472734e-08,1.3762440252663892,2
ARM,2012,14.919352640721613,0.1494683631575206,0.0101426133558017,0.0096135929752134,0.008208309464097,0.0554740545927498,1.8428399830197042e-08,1.6467336971777973,2
SWZ,2012,14.000798710059811,0.2050505891633403,0.0375500953712525,0.0084550590358079,0.0105637416881686,0.0472114472907148,2.3699399719169225e-08,1.1052568313867783,2
ERI,2012,15.421413180619128,0.137744493039922,0.0313769086781278,0.0016456361976837,0.0033892679370925,0.0567940592567059,2.5119599684502853e-08,0.8285518175661483,2
CHN,2012,21.01179776373717,0.5215904867581651,0.0240408675677903,0.0737674684031848,0.0628010554303228,0.0519329876144369,1.0115799488352989e-07,1.396244691973059,2
BEN,2012,16.127304183975212,0.2082014374732875,0.0270393281178134,0.0021232752548559,0.004779845316812,0.0505236941009156,4.427349901992863e-08,0.378436435720245,2
PHL,2012,18.276070822649636,0.168044487744388,0.0383409849597286,0.0357471527058554,0.0098288373345155,0.0500013686100899,2.2914699737458267e-08,0.6981347220709844,2
STP,2012,11.781003987308653,0.0896301214997834,0.0013337821170394,0.0002078813911662,0.000155799862571,0.0508015982141372,1.3262199912057028e-08,0.7178397931503169,2
IRQ,2012,17.309535501495613,0.2401871823525853,0.0341617458222483,0.026209701229237,0.0247394095441574,0.0612791904728202,5.807929831339753e-08,0.832909122935104,2
NGA,2012,18.93514549623056,0.3070246027430942,0.0330936405366826,0.0030488066621436,0.0093842924658404,0.0514494033784524,6.439609792657123e-08,0.7178397931503169,2
IND,2012,20.947593618622967,0.5155963985012276,0.0381378819107739,0.0326708876859717,0.0275873164505969,0.05968121385055,9.152809581130373e-08,1.015230679729059,2
BFA,2012,16.62497844457527,0.1569920530147734,0.0322602209957936,0.0008697436633027,0.003678219050723,0.045600175067792,3.9993699200252e-08,0.7178397931503169,2
GIN,2011,16.228063648152347,0.2603979062979719,0.0686553478655953,0.0020769207062469,0.00582447277838,0.0508913084342528,4.460859900503643e-08,0.262364264467491,2
NER,2011,16.648394760800638,0.1620979980685699,0.0274816571481626,0.0012385247115335,0.0049903604125386,0.051303053886269,5.804769831523233e-08,0.2546422183735807,2
QAT,2011,14.38624662858446,0.1884721936207892,0.0310618866071563,0.01536412995927,0.0298443488478722,0.0755033764282113,6.025279818480014e-08,0.7975071958841881,2
KAZ,2011,16.62127657029062,0.1309118065028715,0.0074810033839118,0.0116294431270798,0.0070815247115725,0.0547425862244325,1.5929499873125516e-08,2.065596134857783,2
EGY,2011,18.22888972898704,0.2634475229157581,0.0133176096566306,0.0391638499981411,0.0288474803800852,0.0611210043073021,5.310429858996671e-08,0.8754687373538999,2
GHA,2011,17.01998278567577,0.2157632243780445,0.0316041479301768,0.0021186740243059,0.0042510086457461,0.0491515033974859,3.838289926337652e-08,0.5187937934151676,2
LSO,2011,14.51006252135462,0.1660999687161958,0.0314260035667301,0.0247489934399659,0.0181821208669545,0.0504021578072199,1.1572699933036309e-08,0.7178397931503169,2
SLE,2011,15.501115981958357,0.2427512231372178,0.0542772132204228,0.0016297112988394,0.0045504121530752,0.0517572349643145,4.2633499091192373e-08,0.7178397931503169,2
TGO,2011,15.673881538824627,0.2201613433491523,0.0273547664001537,0.0022613013298698,0.0048715636415873,0.0499066622053947,4.115959915294368e-08,0.4446858212614457,2
CIV,2011,16.80763892825319,0.1848631807961779,0.0396433228796714,0.0014368702073998,0.0027079611613285,0.0476136040340085,3.0089499547311e-08,0.7178397931503169,2
GNB,2011,14.267782919541505,0.178196295425016,0.0460597046171209,0.0036302626156738,0.0029180184400963,0.0524886958274915,4.364229904767485e-08,0.7178397931503169,2
YEM,2011,16.98851988450386,0.1439391630194367,0.0309386808389862,0.0134646444525116,0.0093611375108751,0.0615408578464489,3.7782599286237595e-08,0.4637340162321401,2
SAU,2011,17.17295072315109,0.1394194167634367,0.0121488697202286,0.0431799477223006,0.0149304746717046,0.0660115892766216,5.6331698413369854e-08,1.1786549963416462,2
PRK,2011,16.992000430133608,0.4971131906120532,0.0142525718391261,0.0402468806939977,0.0346854346924278,0.0552518292954561,8.033899677282271e-08,2.669540346340334,2
CAF,2011,15.32871357377521,0.3012938154146856,0.3176449612432408,0.0011348707904693,0.0045911226489562,0.0360551068586887,3.559689936643037e-08,0.6931471805599453,2
TCD,2011,16.32402772533286,0.1711626184522422,0.1022563230333744,0.0006633869102381,0.003599129356581,0.0492654607797929,4.344439905629208e-08,0.3750059006234558,2
TKM,2011,15.4647390788228,0.1275510202925313,0.0093025220604532,0.0029392880574579,0.0047575190379978,0.0567225782151816,3.9791499208318296e-08,1.536867219599265,3
AUS,2011,16.89689768284285,0.0853440947634238,0.0407481172313954,0.0119404660514427,0.0197988606224191,0.044239144177678,8.402999964694794e-09,1.5602476682433286,0
CAN,2011,17.293608846547126,0.1546339301858496,0.0061453227648824,0.0088383980334527,0.0161416842142102,0.0432108052222052,1.2686499919526362e-08,1.3297240096314962,0
OMN,2011,15.026731510881666,0.1299023454664113,0.0155422520268498,0.0109316066702786,0.010958975465468,0.0648553177364092,5.10330986978114e-08,0.924258901523332,3
CMR,2011,16.859024028756473,0.2159784600456506,0.0718032114463247,0.0044076321025444,0.0036189895504618,0.0453626762950013,3.512559938309612e-08,1.2947271675944,3
PAK,2011,18.962326174985947,0.5138792032431149,0.0376215438171762,0.0315948920807579,0.0294476941275189,0.0593889412746112,9.297919567743445e-08,0.3576744442718159,3
AZE,2011,16.02265014539788,0.1348692614038467,0.0143146862532343,0.0091323548178096,0.0050268730758513,0.0536260562614203,1.877759982370087e-08,1.6331544390514163,3
KGZ,2011,15.581063431190566,0.1307390600651223,0.0104278791850478,0.007833574282103,0.0109683867158207,0.0590932503281278,1.6195499868852894e-08,1.7817091333745536,3
FRA,2011,17.966506308399893,0.1697832454980939,0.0068601055760415,0.0047654073883452,0.0187126413203742,0.0509412986806055,1.5996299872059193e-08,2.0149030205422647,0
FIN,2011,15.446476024838253,0.1327909237951322,0.0031969602723684,0.0020806170144845,0.0247699578918294,0.0498052814593788,7.2476699737356404e-09,1.87640694328834,0
ISL,2011,12.539201656939593,0.1060939526271639,0.0010392228208583,0.0012586665468187,0.0011151869478223,0.0545171054363759,5.943039982340138e-09,1.4562867329399256,0
MNG,2011,14.832275115049576,0.1244641507747063,0.0064466148540953,0.0129305301987811,0.0051563033893551,0.0585181678253706,1.4039099901451836e-08,2.0681277817795625,3
NOR,2011,15.327196743241572,0.1325220680528064,0.005765899208595,0.0074663344255451,0.0140548443159899,0.0517364007507887,8.293139965611915e-09,1.6486586255873816,0
ESP,2011,17.609498710132645,0.1474865394022702,0.012127138106016,0.0107661217676309,0.0161368488860058,0.0561265362931929,1.2329999923985553e-08,1.3937663759585917,0
SWE,2011,15.984659788627775,0.1253240047209405,0.0025682382510445,0.0017037867307195,0.0073470849509202,0.0565829408985213,7.878389968965485e-09,1.308332819650179,0
UZB,2011,17.135170141055728,0.1521531875958835,0.014809101943708,0.0133614065140483,0.0229678988091826,0.0521765389917169,2.987309955379896e-08,1.766441661243765,3
NZL,2011,15.195844241992752,0.0629735306159829,0.0085626833670602,0.0060692189735509,0.003763363655274,0.0446904244636883,5.896119982617884e-09,1.3402504226184837,0
CHE,2011,15.879981450341685,0.1834457654678458,0.0103863347995329,0.0025579077628014,0.0227007609019518,0.049077298110873,1.4532099894409036e-08,1.80005827204275,0
LCA,2011,11.926848107096276,0.0783119310511121,0.0018847657126894,0.0013512296778558,0.0008002367251656,0.0530828602324854,1.4614999893200889e-08,0.904218150639886,0
AFG,2011,17.17673866789307,0.1616826854932017,0.0152978125038479,0.0018572542351237,0.0032259041715834,0.0590496382948771,1.994289980114037e-08,0.371563556432483,3
BRB,2011,12.299103684610769,0.0768350285672484,0.0009951127110703,0.0006519104601928,0.000540274025701,0.0519892853440693,1.5175299884855137e-08,1.9797938434286968,0
PRT,2011,16.052691357814968,0.1593175178436756,0.0111902400657627,0.0099045971341301,0.0164215895930657,0.0545727775036746,1.4332599897288292e-08,1.4747630091074988,0
JPN,2011,18.624747908106176,0.1793104947598747,0.0128972764196932,0.013560109734959,0.0294222356351965,0.0550244153578786,2.2877899738300852e-08,2.6651427000909336,0
LUX,2011,13.197479309966663,0.1803987594032942,0.0058448008249235,0.0028479477442217,0.0238366112037484,0.0464797575709138,1.6778699859237618e-08,1.8373699804801076,0
TJK,2011,15.877005758083008,0.1600505001813325,0.0186029147915847,0.0091671688162776,0.0083582284869713,0.0554816223640463,2.433519970389903e-08,1.7715567619105357,3
USA,2011,19.55284265385257,0.1712132835758855,0.0172030110238541,0.0139555881993621,0.0233978225162463,0.0451712091460622,1.5792799875293735e-08,1.3711807233098423,0
BLZ,2011,12.704510658688267,0.1132740472072265,0.0353644652622753,0.0008505421864225,0.0015643727306584,0.0508276901466566,1.4992599887610972e-08,0.7419373447293773,0
ATG,2011,11.1391616196766,0.0776631797642845,0.0014564628428775,0.0030408389593584,0.0005992054405574,0.0546309063997763,1.2860599917302484e-08,1.144222799920162,0
URY,2011,14.98711130379155,0.0783151877544923,0.0125287583056856,0.0015501498965824,0.003087977286726,0.0455353291353811,7.0742099749777775e-09,1.275362800412609,0
IRL,2011,15.311198118282416,0.1134043922625878,0.0016783487844041,0.0034985808227222,0.0067103114167874,0.0581553786500855,9.067739958888049e-09,1.2864740258376797,0
ISR,2011,15.805185966796325,0.2729090773778287,0.0131706469953356,0.0962968964756414,0.0471736621432789,0.0557364867688044,4.35366990522779e-08,1.4516138272405332,0
GBR,2011,17.920942793459325,0.1507647437241371,0.0033436487709118,0.008741618476375,0.0287671734521598,0.0354366477127405,1.3888999903547842e-08,1.3532545070416904,0
DNK,2011,15.435420277140542,0.1317701187418807,0.00212401168927,0.0028578364924093,0.0131137378425752,0.052980143666034,1.0530099944558497e-08,1.4182774069729414,0
JAM,2011,14.793906644475776,0.1287365120356761,0.0139157275719911,0.008274674259141,0.0080270706922541,0.0596048636469797,1.6903699857132466e-08,1.0296194171811583,0
CRI,2011,15.33415358349884,0.1117049561648999,0.031897678528977,0.0041877202467334,0.0084355048755012,0.0456714777170032,1.2527999921524607e-08,0.7975071958841881,0
ITA,2011,17.86604408289059,0.2183608717135365,0.0127143322320403,0.0075327415307782,0.0294593720558088,0.0532117800260372,2.0387899792166773e-08,1.4951487660319729,0
NLD,2011,16.61292890596867,0.1664276832070398,0.0040671110797091,0.0042515035373567,0.0300056198794025,0.0453436294917266,1.6639099861570176e-08,1.597365331199831,0
BEL,2011,16.222926370799122,0.1843083950563153,0.0042731988668856,0.006917470040155,0.0311702080838675,0.0439283081229493,1.9556699808767745e-08,1.9530276168241771,0
TON,2011,11.057306676026142,0.0500205678646408,0.00052290925912,0.0002930050698217,2.879958528796245e-05,0.0466937932012651,5.3151199858747505e-09,1.247032293786383,0
CHL,2011,16.640682777484287,0.3237969434282035,0.0248666481770075,0.0603257526889178,0.0263891433995097,0.0491589201960126,3.617739934559789e-08,1.1662709371419244,0
DOM,2011,16.102230019812247,0.1302354552353785,0.0222596641505448,0.0035172063715477,0.0117767421462012,0.0529257782200345,1.8020999837621785e-08,0.947789398933526,0
EST,2011,14.0265047801599,0.1469194988871742,0.0040873085622285,0.0087828684459381,0.0121946718209102,0.053107383669838,1.0682299942944237e-08,1.8500283773520307,0
TTO,2011,13.970611403384058,0.0849085122686232,0.0089090889489172,0.0011336142165374,0.0051459498592965,0.0533485776889034,1.5887299873796854e-08,1.2484680442124871,0
BRN,2011,12.78228581740831,0.2841600752446254,0.1180313248300753,0.0031930148979493,0.0075040113491397,0.0483900816588188,2.283209973934761e-08,1.3454723665996355,0
DEU,2011,18.20233354970546,0.1723802436167938,0.005687584980636,0.004648185428814,0.0259071898146914,0.0480872422329174,1.5824799874787854e-08,2.2321626286975,0
AUT,2011,15.955694927415122,0.1751704585310204,0.0088887418243045,0.0037028360332225,0.0202682492695987,0.0507855075394651,1.5531499879386253e-08,2.1598687907924505,0
PAN,2011,15.090563855178448,0.108761651731715,0.0196379313816109,0.0021778018670887,0.0052366537635872,0.0509623621307369,1.3204899912815308e-08,1.1216775615991057,0
CYP,2011,13.85618507921088,0.1263293979083568,0.0177174960967494,0.0134851542151243,0.0056002741500588,0.0669859654945552,1.1602899932686355e-08,1.2837077723447896,0
KOR,2011,17.642530081232106,0.4547523315802936,0.0308277899398491,0.0756223464099821,0.0722349332538954,0.0504213388590333,8.796319613123796e-08,2.3683728335320486,0
ECU,2011,16.501253032988846,0.1504928716245971,0.0375875206046905,0.0015653991232138,0.0079978041307062,0.0393012648585051,1.7950799838884393e-08,0.9555114450274363,0
COL,2011,17.64327324850435,0.1579445189671291,0.0484121594012974,0.0027771840519358,0.0075488118897319,0.035014193754449,1.817649983480743e-08,0.9122827104766162,0
SVN,2011,14.538324447564976,0.2037831879009397,0.0167902780579182,0.0098221038205523,0.0200981493115216,0.0510329588280564,1.853419982824172e-08,1.728109442151599,0
VCT,2011,10.915671021767729,0.0774373998815055,0.0013958353683898,0.001553296010895,0.0005570877977737,0.0529693097595325,1.4876799889340412e-08,1.2584609896100056,0
CUB,2011,16.208030807535714,0.1049843438140691,0.0124001592547304,0.0034773639557805,0.0034680593242534,0.0590505313053419,1.2112999926637617e-08,1.6174060820832772,0
MUS,2011,13.952312209956844,0.0802949690837204,0.0009377002216977,0.0014168278252652,0.0013301679342481,0.0499706471539412,8.744359961768084e-09,1.4678743481123135,0
SGP,2011,15.281547490952226,0.2226806545940521,0.0235402151769299,0.0561690984621649,0.0184343219854492,0.0580068348629079,3.4484699405402754e-08,1.144222799920162,0
SUR,2011,13.158589650154164,0.0900555575167538,0.031150485327115,0.0006054756626107,0.0002566630592188,0.0458395848798608,1.3498399908896598e-08,1.3937663759585917,0
THA,2011,18.00566808433104,0.3006685933719129,0.0498518318293993,0.0205617077491523,0.0142164260359116,0.0522637588889139,3.9591899216240754e-08,1.128171090909654,0
GRD,2011,11.309756707503237,0.076956955016669,0.0012387933785405,0.0007303242483117,0.0004343786439352,0.0526623798420361,1.48424998898501e-08,1.4747630091074988,0
PER,2011,17.18727978221381,0.1138750565547596,0.0483098526478426,0.0022368294307111,0.0039035163570772,0.0414355671532507,1.0322399946724031e-08,0.9360933591703348,0
PRY,2011,15.634737780636716,0.1355503923222454,0.1096207381096055,0.0006342408267583,0.0027431640826853,0.0408721323475819,1.0413299945781591e-08,0.6043159668533296,0
MLT,2011,12.759992442063185,0.1199584987308197,0.0021015841242755,0.0103348064379077,0.0090111771150337,0.0648090160575588,1.1871099929538492e-08,1.667706820558076,0
MEX,2011,18.5983087417107,0.2300956033033472,0.0616187082546258,0.2375887291506637,0.0219306888171804,0.0530085465492955,4.1548999136840323e-08,0.708035793053696,0
WSM,2011,12.01274927006344,0.0501166810995435,0.0006113850660562,0.0003917262652472,0.0001804437190528,0.0405517185960198,5.202189986468611e-09,1.247032293786383,0
ARG,2011,17.538608796030413,0.1127072511853822,0.0417197964954227,0.0018082261732202,0.0099076170696602,0.0413493065449782,1.1026399939209252e-08,1.682688374173693,0
BRA,2011,19.080546249880047,0.1368396976436435,0.0416577066555692,0.0066052770471199,0.0077995959176142,0.045540809045026,1.4808699890351204e-08,1.2669476034873244,0
KEN,2011,17.53691732673927,0.2980913546538332,0.036306388901952,0.0042295249358186,0.0092943127500414,0.0474305715664125,3.4655999399480854e-08,0.8754687373538999,0
PNG,2011,15.733277650237335,0.0781387039005216,0.1143286583815191,0.005414694049497,0.0009010639199472,0.027829419771345,7.013179975407653e-09,1.247032293786383,0
MDV,2011,7.850119133518619,0.1021834726972317,0.0010868721404316,0.0003938524299483,0.0001325852101925,0.0556034807563639,1.0994699939558289e-08,1.7825505301427451,0
SLV,2011,15.60203302299306,0.1861297032578296,0.0743483170542864,0.0104360277348243,0.0145030573887552,0.0511340837924877,2.237139974976024e-08,0.7178397931503169,0
GRC,2011,16.144695250921163,0.1506101481066881,0.0111332497405447,0.0122307248169136,0.0113227441086653,0.0587636015142819,1.3828999904379381e-08,1.6992786164338898,0
FJI,2011,13.514897114571252,0.056943397003263,0.0104088395833591,0.0023026508634755,0.000533914442314,0.0423567880201431,5.193749986512481e-09,1.0647107369924282,0
TZA,2011,17.65953964050442,0.1470948231420251,0.0382027577124033,0.0013040443644324,0.0022396281595001,0.0439463427822608,1.4537599894329097e-08,0.5653138090500605,0
JOR,2011,15.718956360112388,0.2348750711456503,0.0160523931663248,0.0598372653444275,0.0327353952128031,0.0585638107267837,3.711439931126068e-08,0.9555114450274363,0
VEN,2011,17.181815059850823,0.1227109305019178,0.0545506388262309,0.0028203710119362,0.0073170976287315,0.0455466391611631,1.7419799848275285e-08,0.6626879730752367,0
LKA,2011,16.759724182792965,0.2120179466572667,0.0275638038462031,0.0177083564292835,0.0093649139855926,0.0548820198147507,3.1991899488259176e-08,1.5085119938441398,1
TUR,2011,18.07678661080956,0.1499189208377871,0.0134334902773306,0.0112719729409606,0.0150003126589957,0.0552382679043812,1.6538899863232397e-08,1.2864740258376797,1
SYC,2011,11.06800789285663,0.0708662155483939,0.0007411702654479,0.0003572701714111,0.0001486739474809,0.0480007937292186,7.797269969601291e-09,1.4469189829363254,1
SSD,2011,16.166778273154844,0.2416251802015531,0.1702665428817623,0.0012051285408038,0.0058943899012072,0.0424759547466151,3.3899899425398406e-08,0.7178397931503169,1
NIC,2011,15.5665025624353,0.1093313458661814,0.0453995396360485,0.0091248575705583,0.0035447778448105,0.047092899147159,1.3396099910272252e-08,0.6523251860396903,1
KWT,2011,14.910591154208598,0.2454183805914114,0.0470703909687808,0.1326608369258474,0.0558882482988978,0.0653376233320754,8.539489635385574e-08,1.264126727145683,1
CPV,2011,12.946433963266909,0.0891748809262713,0.0009637024895511,0.0006539271430327,0.0005378233470922,0.0617945280806356,3.1038899518293354e-08,1.1346227261911428,1
HRV,2011,15.210420076812044,0.188426228643004,0.0187780496545454,0.0106896070261368,0.0143725808501538,0.0532541612445603,1.713979985311363e-08,1.9387416595767009,1
FSM,2011,10.372172813115675,0.0575881642062526,0.0007160026089434,0.0001699135638727,4.219910960504969e-05,0.038326487378623,5.668099983936321e-09,1.247032293786383,1
NAM,2011,14.62171402066142,0.1633783943520227,0.062313484766571,0.001721650109566,0.0043036997843759,0.0483141796116093,1.7407199848494693e-08,0.7178397931503169,1
COM,2011,13.149582921441764,0.0799427257524338,0.0016457280464055,0.000602160664871,0.000448886235497,0.0498919069885772,7.0336799752636726e-09,1.1505720275988207,1
CZE,2011,16.16648155818883,0.1929263491830185,0.0073110073367458,0.0108093063824899,0.0222576260251143,0.0488811537601627,1.936019981259133e-08,2.093097868127322,1
ALB,2011,14.849542603735584,0.1563214973256207,0.0116665345604752,0.009307902758244,0.0091390582962043,0.0581988207885478,1.4903199888947316e-08,1.355835153635182,1
LBY,2011,15.645866547180146,0.1276038804588279,0.00840410536936,0.0055202413923047,0.0080055717274882,0.0630268848228663,3.5691899363044155e-08,1.547562508716013,1
DZA,2011,17.397314037806716,0.1636422395487363,0.0241398793737029,0.0075033007016506,0.0202941221790536,0.0606441599504159,2.5785199667561736e-08,0.9858167945227652,1
KIR,2011,9.446891242165933,0.0528723644499351,0.0004803506131695,0.0001671120360058,1.2799918080699045e-05,0.0339903206786103,7.265029973609669e-09,0.9516578757114464,1
HTI,2011,16.080078424604196,0.15669225500136,0.0198129046943474,0.0012121969922645,0.0078894234932241,0.0572391123908191,1.8763799823959913e-08,1.1704160207970933,1
GUY,2011,13.49554881787155,0.0881607333098611,0.0319663309433816,0.0003328136114055,0.0002053449152896,0.0446930302608456,1.3777899905084738e-08,1.003254488682343,1
LTU,2011,14.928485044732318,0.151433529716035,0.0033595792883895,0.0042203119423064,0.0063183411763591,0.0537538225294854,1.3684599906365864e-08,2.131796772013764,1
GTM,2011,16.526779205639844,0.222114443564431,0.0842975243204683,0.008055454530217,0.0126006305556832,0.0456526602067798,2.6029099661242983e-08,0.5007752879124893,1
HND,2011,15.83822553489686,0.1581980037792987,0.0894889245823907,0.0037910568544344,0.0061762546120854,0.044679054149524,1.9188399815902658e-08,0.4510756193602167,1
IRN,2011,18.135095601405524,0.2600539700991466,0.0313122204157098,0.0306993777515209,0.0339504680459228,0.0590159982097034,3.504569938589947e-08,0.8415671856782186,1
VNM,2011,18.275389462784847,0.3684759422400952,0.0407746522796289,0.0105890763167937,0.0144800344558299,0.0557750060375783,5.435189852293553e-08,1.1662709371419244,1
SLB,2011,12.865793695866506,0.0532291183706625,0.0227160976441528,0.0002454688700516,3.2199481591128475e-05,0.0352699843481187,5.331019985790113e-09,1.247032293786383,1
LVA,2011,14.511533250274727,0.1613390480613483,0.004858787949023,0.0032917940959893,0.0063245249621567,0.0532354707049322,1.4186099899377284e-08,1.928618651945252,1
MWI,2011,16.53887162394266,0.2178000538263581,0.0479210265787569,0.0019819596198124,0.0056208503813714,0.0415266623104147,2.5224699681857263e-08,0.832909122935104,1
ETH,2011,18.313606066847804,0.2444345081453688,0.0439544317919461,0.0013452467497083,0.0062263897419832,0.0482695552785669,3.374959943048226e-08,0.2851789422336623,1
HUN,2011,16.116796188021954,0.175144110440697,0.0097168937078475,0.0188253244010449,0.0161581078212912,0.0496552467890948,1.7057699854517436e-08,2.105352923464337,1
BOL,2011,16.12788801289941,0.152480564532218,0.1325853880532653,0.0004787403855321,0.00224251767662,0.030821419516208,9.876559951226781e-09,0.712949807856125,1
POL,2011,17.468904506005387,0.1710399371272837,0.0045994781644961,0.0168754059847253,0.0178012916455993,0.048913578045507,1.7429799848101043e-08,2.028148247292285,1
RUS,2011,18.791757021338867,0.1453540927671121,0.0061352766408689,0.0126457266910281,0.0162276761388495,0.0495622740671976,1.2510499921743694e-08,2.252343876557299,1
VUT,2011,12.07161219289159,0.0564247558898695,0.0053871880098967,0.0009655946633877,0.0001801697684524,0.0451278694775681,7.343489973036577e-09,1.247032293786383,1
TUN,2011,16.141313711565218,0.1725352685683923,0.0116224083896775,0.0170146857727662,0.0131587279433172,0.0595528975390015,2.4403199702241924e-08,1.0296194171811583,1
MAR,2011,17.30304756067744,0.1538372707197543,0.0195860136410573,0.0131675954473153,0.0109188913499477,0.0580359048632314,1.7671499843859045e-08,0.6043159668533296,1
SRB,2011,15.805758624973723,0.1764447982591168,0.0168130728319864,0.032078210332032,0.0117840396701556,0.0519390529360652,1.6686499860780363e-08,1.8453002361560848,1
SVK,2011,15.500463299607317,0.1819156285829118,0.0102462979416771,0.0140782093289464,0.0178645838359177,0.048840852659907,1.7537599846216294e-08,1.9530276168241771,1
ZAF,2011,17.76543377352677,0.3299295153376137,0.0358388076829344,0.0445469716904756,0.0306148822567624,0.0485307893701158,4.0966399160877056e-08,1.1786549963416462,1
TLS,2011,13.87677764629607,0.1027609248476848,0.0378506866338478,0.0006136346877186,0.0008163017350632,0.0465925921876293,8.779609961459225e-09,0.3488947566197701,1
IDN,2011,19.274538550424225,0.33186968181114,0.0575050438123932,0.0208159744707716,0.0173661359702262,0.0526175304937244,4.8334798831873596e-08,0.4700036292457355,1
ROU,2011,16.811657488036367,0.1715880019092392,0.0104378921738479,0.0114202658108175,0.0141628920795246,0.0499529602997479,1.5871599874046157e-08,2.009555414215669,1
GNQ,2011,13.47421398693302,0.1457397751293818,0.036452652914672,0.0017327030027723,0.0009252528215605,0.0457765173605815,1.8842199822485752e-08,1.1314021114911006,1
GAB,2011,14.2166951979261,0.1710138845279117,0.0547325048674277,0.0013646734095186,0.001807315820418,0.0431339613753279,1.962379980745324e-08,1.0818051703517284,1
ZMB,2011,16.478866384188876,0.1937268114053343,0.0532298351814417,0.00654019720864,0.0050203210732858,0.0462393056600012,2.180039976237128e-08,1.0986122886681098,1
LBN,2011,15.143352180614428,0.2699948084462164,0.0129519748743131,0.0358762844734681,0.0321299348222071,0.0590089319553132,3.6418899336831884e-08,1.4929040961781488,1
BTN,2011,13.697997858263832,0.3746805054201372,0.0581423293585048,0.0050169520238193,0.0080620045322608,0.0558308976019722,3.5042599386008114e-08,1.0296194171811583,1
KHM,2011,16.49452133427845,0.2245303916064997,0.0581351784278415,0.0050604323867729,0.006062717530951,0.0503920911362813,2.7327999626590212e-08,0.5850050219402422,1
MYS,2011,17.115377003555984,0.2780120006523751,0.1014213051457762,0.0081669762747189,0.0175654403841757,0.0532166684562937,3.1420599506372954e-08,1.0647107369924282,1
DJI,2011,13.534438643534054,0.1205143723800831,0.0062295450296344,0.0023431566630316,0.0025033150906014,0.060394068182777,3.177919949504124e-08,0.8185203854830044,1
MRT,2011,15.096226460234002,0.10969403976401,0.022493426396039,0.0011800724405476,0.0018471339971391,0.0539587667462612,8.150979667807643e-08,0.7178397931503169,1
BWA,2011,14.540894224413597,0.1449015441392903,0.0568039072321281,0.0054720629175524,0.0046634979698251,0.0500450450586043,1.0413399945780553e-08,1.2669476034873244,1
MDG,2011,16.88473802353201,0.1518576723223639,0.0466876010462187,0.0007409864017558,0.0033101982435868,0.0421892274268928,1.302189991521506e-08,0.2776317365982795,1
AGO,2011,16.892115457790993,0.2677166609569724,0.0740198719873019,0.0019954836974246,0.0071293854283448,0.0490584783740131,2.9666599559946434e-08,0.7178397931503169,1
ZWE,2011,16.46829028617924,0.1945912931052177,0.0472115206719827,0.0035996405134156,0.0057734485256008,0.0448565182696202,1.8619599826655252e-08,1.01160091167848,1
BIH,2011,15.166814256438936,0.1622012584956846,0.020831263754527,0.0175260122835136,0.0087145666208783,0.0544908582782293,1.3799299904789662e-08,1.1939224684724346,1
RWA,2011,16.166037483968033,0.4363818345551091,0.0494617500337244,0.1248028359924244,0.0122969407557894,0.0464404287220795,7.037879752341238e-08,0.5423242908253617,1
SOM,2011,16.08762384339423,0.0860498788984518,0.0267346267474036,0.0003480514230756,0.0003664838365942,0.0502560218317339,1.4053499901249573e-08,0.6259384308664953,1
MOZ,2011,17.025570900798723,0.1367242070386227,0.0418729994610195,0.0008633791809079,0.0027845305938187,0.0446451435296909,1.490449988892794e-08,0.6151856390902335,1
LAO,2011,15.66565010523733,0.3300858160671043,0.0958150859541231,0.0041588280736403,0.0065405508878645,0.0526416236532437,3.3731499431092975e-08,0.8415671856782186,1
UGA,2011,17.351527567411274,0.3091077209068588,0.0728701701070402,0.018262713806403,0.0066088394323072,0.0463344831280752,3.7342799302757664e-08,0.4054651081081644,1
SEN,2011,16.391971093022544,0.1465437322255414,0.0218817360195948,0.025187843114222,0.0037107147743042,0.0545353010700689,5.780659832919857e-08,0.5306282510621704,1
LBR,2011,15.146773744888296,0.1617375361394858,0.0388899680785433,0.0008240373879137,0.0015561016455855,0.0480647718888796,2.5150499683726183e-08,0.7047463164032972,1
MNE,2011,13.330624817403656,0.1534405328754471,0.0150164437318567,0.0088964142920237,0.0061987271325006,0.0586671748329117,1.2713899919178374e-08,1.589235205116581,1
